Property_ID,Neighborhood,Property_Type,Bedrooms,Bathrooms,Square_Footage,Year_Built,Listing_Price,Days_On_Market
PROP-2457,North End,Townhouse,2.0,2.0,1541.0,2011.0,475619.5,11.929422971600387
PROP-2458,downtown,Single Family,3.0,2.5,808.0,1977.0, 365912 ,55.80795379326966
PROP-2459,North End,Townhouse,3.0,2.5,1263.0,1959.0, 372769 ,56.050772427988235
PROP-2460,Suburbs,Single Family,3.0,2.0,1789.0,1994.0,573837.7,52.27246026164474
PROP-2461,North End,Single Family,3.0,3.0,1333.0,2014.0,507761.9,26.04315136839683
PROP-2462,Downtown,Single Family,,2.0,1080.0,, 400841 ,11.720342198025806
PROP-2463,North End,Duplex,2.0,2.5,1130.0,1958.0,"$458,568",58.023328811906374
PROP-2464,,Townhouse,3.0,2.0,2440.0,1954.0,"$624,986",7.207146137703657
PROP-2465,Downtown,Condo,2.0,3.0,1308.0,1959.0,"$355,498.65",11.975312214703523
PROP-2466,,Condo,2.0,3.0,2272.0,,"$660,710",7.114689416938252
PROP-2467,Suburbs,Condo,2.0,1.0,1728.0,2007.0,503754.8,39.252596924318894
PROP-2468,West Bay,Duplex,5.0,3.0,1441.0,1970.0,"$506,506",40.56899901690595
PROP-2469,north end,SFH,4.0,2.5,1191.0,1970.0, 398067 ,36.99567797140706
PROP-2470,suburbs,single family,5.0,2.5,1939.0,2014.0,"$583,150",18.801023820043802
PROP-2471,North End,Single Family,,1.5,9798.0,1952.0,"$632,634",3.6942689599629124
PROP-2472,West Bay,condo,2.0,2.5,2001.0,2018.0,"$595,302",84.73591598173589
PROP-2473,Suburbs,Condo,2.0,3.0,973.0,2013.0,"$339,642",24.805546179003695
PROP-2474,Suburbs,single family,3.0,1.5,1307.0,1998.0,"$376,169",18.28798972812741
PROP-2475,North End,Single Family,3.0,4.0,,2021.0, 439482 ,31.105763665510505
PROP-2476,north end,Townhouse,3.0,1.0,751.0,1966.0,1331842.8,7.496018649843971
PROP-2477,North End,Single Family,2.0,1.0,1819.0,2022.0,522819.6,4.976859939021832
PROP-2478,north end,Condo,3.0,2.0,1906.0,1981.0,"$541,577.37",18.202694594250957
PROP-2479,Suburbs,Duplex,3.0,2.0,1883.0,2019.0,571448.4,9.021662108268682
PROP-2480,north end,single family,2.0,2.0,1780.0,1970.0,"$1,710,204.65",9.803428740969412
PROP-2481,Downtown,Single Family,3.0,1.0,1400.0,1956.0,"$503,180.59",78.06299550632696
PROP-2482,suburbs,Condo,3.0,4.0,1175.0,1956.0, 359838 ,26.48237062947854
PROP-2483,Downtown,Townhouse,3.0,1.0,1398.0,1976.0,"$444,635.97",23.12170340871877
PROP-2484,Suburbs,Condo,2.0,1.0,1733.0,1957.0,,40.93269806805434
PROP-2485,Suburbs,Duplex,3.0,1.0,2343.0,2022.0,"$614,104",105.95144028009172
PROP-2486,Suburbs,Single Family,1.0,2.0,1602.0,1977.0, 568631 ,4.165250937124501
PROP-2487,North End,Condo,2.0,3.0,1583.0,2015.0,"$503,818.62",62.753866048350474
PROP-2488,Suburbs,Condo,4.0,2.0,775.0,2020.0,"$332,394",30.699064383236042
PROP-2489,Suburbs,Townhouse,3.0,2.5,1771.0,1996.0,"$503,183",5.530620433497482
PROP-2490,downtown,Single Family,2.0,1.0,2401.0,1959.0, 714217 ,12.341378414751757
PROP-2491,Suburbs,Townhouse,3.0,2.0,,1982.0,464084.2,23.046729839772233
PROP-2492,downtown,Condo,3.0,2.0,1464.0,1956.0,"$420,533",41.12456074636855
PROP-2493,Downtown,single family,4.0,2.0,1369.0,1952.0,"$516,764.03",9.72555598298501
PROP-2494,North End,Single Family,3.0,1.0,,1963.0,"$564,008.41",26.791005340767715
PROP-2495,North End,Townhouse,3.0,2.0,762.0,1993.0,"$234,063",40.39492556697111
PROP-2496,North End,Single Family,3.0,2.0,2273.0,1995.0, 637868 ,20.844252584886977
PROP-2497,Suburbs,Single Family,2.0,2.5,1443.0,,N/A,69.57873539184544
PROP-2498,Suburbs,Single Family,2.0,2.0,1782.0,1985.0,"$571,151.86",71.26240495916772
PROP-2499,West Bay,Townhouse,3.0,1.0,2012.0,1962.0, 563839 ,22.266415774806926
PROP-2316,Suburbs,SFH,3.0,1.0,1875.0,1987.0,"$522,077",5.781350661003821
PROP-1250,Suburbs,Condo,3.0,1.5,1350.0,1820.0,405353.8,23.539026469925233
PROP-1940,DOWNTOWN,Condo,4.0,2.0,1517.0,1971.0,"$496,200.42",90.17500879962942
PROP-1894,North End,Townhouse,3.0,2.5,1314.0,2007.0,438719.2,23.133991412152827
PROP-1807,West Bay,Condo,2.0,2.0,960.0,2012.0,N/A,
PROP-2253,Downtown,Single Family,3.0,2.5,1862.0,1998.0,577543.3,16.059470129246566
PROP-2267,Suburbs,Single Family,1.0,1.0,2951.0,2021.0,Unknown,20.497825565990205
PROP-2494,North End,Single Family,3.0,1.0,,1963.0,"$564,008.41",26.791005340767715
PROP-1230,north end,Single Family,3.0,1.0,1828.0,2006.0,"$607,795",6.317558391479022
PROP-1405,West Bay,Single Family,4.0,1.5,1291.0,1987.0,"$450,439",74.5647368701532
PROP-1266,North End,Condo,3.0,3.0,1641.0,1991.0,"$590,014.00",31.93946871057305
PROP-1624,North End,nan,2.0,3.0,1008.0,1978.0,"$392,999.65",76.08483084784295
PROP-1589,Downtown,single family,2.0,1.0,994.0,2019.0,357266.6,49.56354656831443
PROP-1043,West Bay,Single Family,3.0,1.5,-1172.0,1956.0,"$409,613",59.89562358115739
PROP-1450,North End,Single Family,3.0,2.0,1467.0,2001.0, 443834 ,89.70542637907144
PROP-2082,Suburbs,Condo,3.0,2.5,,2004.0,"$406,459",26.956598594519498
PROP-1538,Suburbs,Single Family,3.0,2.5,-895.0,1971.0,"$209,740.01",10.508696148128276
PROP-2192,Suburbs,Single Family,3.0,2.0,1572.0,1967.0,"$557,557",2.8054238931845292
PROP-2261,north end,Single Family,4.0,3.0,2154.0,2015.0,668460.2,27.07745493405984
PROP-2013,Downtown,Condo,2.0,2.5,2036.0,2000.0,"$644,023.81",21.327252901620295
PROP-1369,Downtown,Condo,3.0,2.5,2634.0,1952.0,"$710,419.04",39.07056789724729
PROP-1888,Downtown,Condo,3.0,2.0,991.0,1976.0,381061.2,18.396707465862978
PROP-1112,West Bay,Condo,3.0,2.0,2216.0,1986.0,"$675,617",34.71503811429976
PROP-1019,Suburbs,town house,4.0,1.0,1696.0,1974.0,"$478,827",14.013059394162942
PROP-2458,downtown,Single Family,3.0,2.5,808.0,1977.0, 365912 ,55.80795379326966
PROP-2216,Downtown,Condo,1.0,1.5,2117.0,2018.0,"$542,310.08",52.57903469301381
PROP-2345,Suburbs,Single Family,2.0,1.5,1915.0,1995.0,"$540,785.63",0.03498220573026132
PROP-1551,West Bay,SFH,2.0,2.5,1607.0,1986.0,"$485,615.58",42.10344804116214
PROP-1151,downtown,Single Family,2.0,2.5,1332.0,1993.0,"$402,398",68.58412977304909
PROP-2032,downtown,Single Family,1.0,2.0,2993.0,2011.0,849692.1,27.27766114218158
PROP-1821,Downtown,Condo,2.0,1.5,1378.0,1979.0,410361.9,60.4925565444423
PROP-1438,North End,SFH,5.0,2.5,1318.0,2011.0,"$429,750.67",42.03872221057536
PROP-1837,Suburbs,Single Family,2.0,2.0,1393.0,1970.0,"$505,158",10.509365974933838
PROP-2294,north end,single family,2.0,2.0,867.0,1988.0,354457.7,29.112493735984458
PROP-1163,suburbs,SFH,3.0,2.5,1202.0,1983.0,"$465,913.10",9.560920379758484
